ddate,crime_group,count,domestic_count,arrest_count,domestic_rate,arrest_rate,avg_dist,avg_max_dist,avg_cm_area,avg_total_area,avg_cm_len,total_cm_len,avg_pct_housing,avg_pct_below_pvty,avg_pct_unemployed,avg_pct_without_hsd,avg_pct_dependents,avg_per_capita_income,avg_hardship_index
2023-08-15,ASLT,296,84,72,0.28378378378378377,0.24324324324324326,2.2018039159086915,26.512958367042508,91.33806021915505,751.5738716147807,45.461945207330736,382.3065879156899,0.05153716216216214,0.25580405405405404,0.1755912162162162,0.20383445945945947,0.35791216216216215,24560.037162162163,55.523648648648646
2023-08-15,THFT,280,3,26,0.010714285714285714,0.09285714285714286,2.5572486774393512,26.86240526944247,86.38243960074212,772.2801200470346,44.6225315829424,403.18945350340783,0.04528214285714285,0.2261142857142857,0.15395714285714285,0.1786535714285714,0.3287035714285714,29749.307142857142,45.503571428571426
2023-08-16,ASLT,287,92,56,0.3205574912891986,0.1951219512195122,2.1568845175306675,26.32353846459843,92.08912971444242,744.1223246679651,45.42035847831733,376.32317420596866,0.05572822299651567,0.25774564459930316,0.17665853658536584,0.2127665505226481,0.3556271777003484,24018.843205574914,56.87108013937282
2023-08-16,THFT,308,6,16,0.01948051948051948,0.05194805194805195,2.306855417002126,26.019821187443426,87.72337172808848,763.1765253660652,44.833238380055555,396.156224169689,0.045762987012987005,0.2210227272727273,0.14355844155844155,0.18185064935064935,0.32219155844155845,31716.52922077922,43.63636363636363
2023-08-17,ASLT,273,77,64,0.28205128205128205,0.23443223443223443,2.4257205303309273,27.09312939237541,90.60305646398201,801.1413365600142,45.25528512349345,405.93471631493844,0.05650915750915749,0.2521318681318681,0.16813186813186812,0.21379120879120878,0.35806593406593407,24292.007326007326,55.934065934065934
2023-08-17,THFT,331,10,27,0.030211480362537766,0.08157099697885196,2.271877324020742,26.485446248841004,85.24846114508418,718.698572951751,44.37766193690987,378.2602772547613,0.04443202416918428,0.22308459214501508,0.14235649546827794,0.1668429003021148,0.3149456193353474,32891.46827794562,41.2809667673716
2023-08-18,ASLT,264,83,48,0.3143939393939394,0.18181818181818182,2.432063485632788,26.36128222839318,92.90060464541234,778.3365837463518,45.8428625567983,391.67567849078864,0.0527651515151515,0.26111742424242423,0.17515151515151514,0.2068030303030303,0.3534924242424243,25744.901515151516,55.40530303030303
2023-08-18,THFT,286,6,15,0.02097902097902098,0.05244755244755245,2.3524013796167895,26.07878119855415,88.67593097610862,766.0356322754503,45.36011812450479,398.07711477233073,0.04598601398601398,0.2151398601398601,0.13870279720279718,0.17483916083916082,0.3129020979020979,34476.555944055945,41.97202797202797
2023-08-19,ASLT,351,107,59,0.30484330484330485,0.16809116809116809,2.34939008056268,26.42286713915318,92.59940176518207,785.4548573021733,45.77549193008682,397.41871395475096,0.05664957264957264,0.2431965811965812,0.16960968660968662,0.21676638176638174,0.3530740740740741,25088.398860398862,55.17663817663818
2023-08-19,THFT,278,13,22,0.046762589928057555,0.07913669064748201,2.1957564073076314,25.973646418200847,85.50525747535227,728.5414746737575,44.46235565245174,383.9791961940166,0.04246762589928057,0.21438129496402877,0.14082374100719425,0.17157913669064748,0.31607553956834533,34021.161870503594,41.169064748201436
2023-08-20,ASLT,312,106,63,0.33974358974358976,0.20192307692307693,2.2961923102133457,26.42961572520123,92.08437851741995,795.8966084911458,45.68499312667099,402.79378271552724,0.058057692307692296,0.2509711538461538,0.1675576923076923,0.21856410256410255,0.35099358974358974,25317.714743589742,55.67307692307692
2023-08-20,THFT,316,11,12,0.03481012658227848,0.0379746835443038,2.294655124523052,26.437325415253287,89.17796881101928,778.1258449832931,45.625064056081676,404.6151309470275,0.050262658227848096,0.21141455696202532,0.13741772151898735,0.19009493670886077,0.3174082278481013,31954.835443037973,43.12341772151899
2023-08-21,ASLT,313,92,58,0.2939297124600639,0.1853035143769968,2.159489439575134,26.376803991896224,92.61979591238176,764.7204656405911,45.87291117496773,388.15189491643355,0.05189137380191691,0.25404792332268367,0.1742332268370607,0.2094856230031949,0.3543130990415335,24606.43769968051,55.34504792332268
2023-08-21,THFT,239,13,19,0.05439330543933055,0.0794979079497908,2.372140997118357,26.359069050798677,85.65845334025366,746.620640691677,44.497555231993985,390.36337312562426,0.043866108786610875,0.2106610878661088,0.13526778242677823,0.1715313807531381,0.3108535564853556,33109.52719665272,40.61924686192469
2023-08-22,ASLT,279,84,65,0.3010752688172043,0.23297491039426524,2.255763799098355,26.90888232900344,93.24552306671372,770.0252308828684,45.66408462019052,385.87436327706666,0.05604659498207884,0.26232974910394263,0.17987455197132615,0.21703225806451612,0.3608100358422939,22750.960573476703,57.59139784946237
2023-08-22,THFT,259,10,18,0.03861003861003861,0.0694980694980695,2.2099774796914082,26.698181622179778,89.47226980455407,730.1611088939167,45.59014019687016,382.13512862577295,0.047440154440154425,0.2216216216216216,0.14415830115830114,0.18312741312741312,0.32310038610038605,30916.85328185328,43.96911196911197
2023-08-23,ASLT,267,88,60,0.3295880149812734,0.2247191011235955,2.2321930848588702,26.78630761815921,92.14250385610069,766.7320306118925,45.46057015133685,387.07574768496744,0.05655805243445691,0.25983895131086143,0.17402247191011236,0.21434831460674156,0.35700374531835205,24004.303370786518,56.62172284644195
2023-08-23,THFT,231,8,16,0.03463203463203463,0.06926406926406926,2.173083843072802,26.374565166562235,85.79929156442218,717.7467128847724,44.62104505860838,380.3836570103996,0.04402164502164502,0.21441125541125539,0.13377922077922078,0.1696017316017316,0.3088528138528138,33295.21212121212,39.64069264069264
2023-08-24,ASLT,305,73,48,0.23934426229508196,0.15737704918032788,2.3561941542057574,26.835026172959775,92.91698237427246,763.1102494619098,46.02548164240684,387.77311950522,0.0529606557377049,0.25275081967213114,0.17222295081967212,0.20347213114754098,0.34994426229508196,25312.137704918034,54.37377049180328
2023-08-24,THFT,272,8,21,0.029411764705882353,0.07720588235294118,2.14214607045997,25.98485972051995,88.03195604716043,715.6037098565912,45.061775803902904,373.3462290362526,0.04612867647058822,0.22066544117647058,0.1367610294117647,0.17457720588235293,0.308610294117647,33566.216911764706,41.955882352941174
2023-08-25,ASLT,348,94,50,0.27011494252873564,0.14367816091954022,2.122627790003545,26.0057174336838,92.42293056504091,789.786644142581,45.502160189637706,397.62981508405943,0.05620977011494252,0.2599022988505747,0.18077873563218388,0.2226436781609195,0.35963218390804597,23879.899425287356,58.5316091954023
2023-08-25,THFT,312,15,27,0.04807692307692308,0.08653846153846154,2.320719144462451,26.52001763771642,86.88123616550835,760.4557968506801,44.9740412105557,398.45762963545735,0.048689102564102554,0.20792948717948717,0.13672115384615383,0.18163141025641025,0.31580128205128205,33342.791666666664,41.68269230769231
2023-08-26,ASLT,370,107,66,0.2891891891891892,0.1783783783783784,2.1504021161942397,26.262558167987294,91.04125960046439,750.9777438830133,45.36581943117389,382.66966668817213,0.05187837837837836,0.24715405405405405,0.16728378378378378,0.19775945945945944,0.34423243243243246,26744.40810810811,52.55945945945946
2023-08-26,THFT,295,5,19,0.01694915254237288,0.06440677966101695,2.316487731452942,26.348751699351798,86.74140305952372,729.7343950349224,44.8906731792479,384.0115357518698,0.04457627118644067,0.2124372881355932,0.14040338983050846,0.1744237288135593,0.31254237288135595,33366.5593220339,40.650847457627115
2023-08-27,ASLT,341,123,73,0.36070381231671556,0.21407624633431085,2.2430264393155306,26.566701952195196,92.22938494663141,762.0728751549082,45.689256857429896,386.47708382892995,0.05616129032258063,0.25260117302052787,0.16915542521994134,0.2104457478005865,0.35156598240469206,25598.09970674487,55.070381231671554
2023-08-27,THFT,282,16,17,0.05673758865248227,0.06028368794326241,2.318396186714741,26.04788170327346,90.4762272941954,743.1855350113411,45.97971092283396,385.05053078251456,0.048843971631205664,0.2187836879432624,0.13754255319148936,0.18374113475177303,0.3122127659574468,32806.24113475177,42.159574468085104
2023-08-28,ASLT,255,75,55,0.29411764705882354,0.21568627450980393,2.1962094790064888,26.702288587783624,93.24751294832973,767.4236810670949,45.6704671794806,383.6508140483577,0.05797254901960783,0.26325098039215683,0.17758039215686275,0.21787450980392156,0.35901176470588236,24880.576470588236,58.10588235294118
